Row,NERR Site ID ,Station Code,Station Name,Lat Long,Latitude , Longitude, Status, Active Dates, State, Reserve Name,Real Time,HADS ID,GMT Offset,Station Type,Region,isSWMP,Parameters Reported
232,tjr                                               ,tjrmmwq   ,Model Marsh                             ,32° 32' 52.08 N - 117° 7' 22.80 W,32.5478,117.123,Inactive  ,Oct 2000-Jan 2008,ca        ,Tijuana River                                     ,,,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
233,tjr                                               ,tjrosnut  ,Oneonta Slough                          ,32° 34' 6.00 N - 117° 7' 52.60 W,32.5683333,117.1312778,Active    ,Sep 2002-,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DO_N,DO_S_N,SALT_N,SCON_N,SIO4F,NO2F,NO3F"
234,tjr                                               ,tjroswq   ,Oneonta Slough                          ,32° 34' 6.00 N - 117° 7' 52.60 W,32.5683333,117.1312778,Active    ,Jan 1996-,ca        ,Tijuana River                                     ,R         ,3B0252F2  ,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Level,cLevel,pH,Turb,ChlFluor,Depth,cDepth"
235,tjr                                               ,tjrrcnut  ,River Channel                           ,32° 33' 28.08 N - 117° 6' 21.96 W,32.5578,117.1061,Inactive  ,Sep 2002-Nov 2004,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO2F,NO3F,NO23F,CHLA_N,DIN"
236,tjr                                               ,tjrrcwq   ,River Channel                           ,32° 33' 28.08 N - 117° 6' 21.96 W,32.5578,117.1061,Inactive  ,Aug 2002-Nov 2004,ca        ,Tijuana River                                     ,,,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
237,tjr                                               ,tjrrmnut  ,River Mouth                             ,32° 33' 13.32 N - 117° 7' 34.32 W,32.5537,117.1262,Inactive  ,Sep 2002-Dec 2002,ca        ,Tijuana River                                     ,,,-8        ,2,6,S,"PO4F,NH4F,NO2F,NO3F,NO23F,DIN"
238,tjr                                               ,tjrtlmet  ,Tidal Linkage                           ,32° 34' 28.20 N - 117° 7' 37.20 W,32.5745,117.127,Active    ,Jul 2001-,ca        ,Tijuana River                                     ,R         ,3B01468A  ,-8        ,0,6,P,"ATemp,RH,BP,WSpd,MaxWSpd,MaxWSpdT,Wdir,SDWDir,TotPAR,TotPrcp,CumPrcp"
239,tjr                                               ,tjrtlnut  ,Tidal Linkage                           ,32° 34' 27.84 N - 117° 7' 37.92 W,32.5744,117.1272,Inactive  ,Sep 2002-Dec 2007,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,NO2F,NO3F"
240,tjr                                               ,tjrtlwq   ,Tidal Linkage                           ,32° 34' 27.84 N - 117° 7' 37.92 W,32.5744,117.1272,Inactive  ,May 1997-Oct 2007,ca        ,Tijuana River                                     ,,,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
419,tjr                                               ,tjrprwq   ,Pond Eleven Restored                    ,32° 35' 45.90 N - 117° 07' 5.59 W,32.5960833,117.1181944,Active    ,Jan 2012 -,CA        ,Tijuana River                                     ,,,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Level,cLevel,pH,Turb,ChlFluor,Depth,cDepth"
420,tjr                                               ,tjrprnut  ,Pond Eleven Restored                    ,32° 35' 45.90 N - 117° 07' 5.50 W,32.5960833,117.1181944,Active    ,Jan 2012 -,CA        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DO_N,DO_S_N,SALT_N,SCON_N,SIO4F,NO2F,NO3F"
300,tjr                                               ,tjrsbwq   ,South Bay                               ,32° 36' 3.60 N - 117° 6' 57.00 W,32.6010000,117.1158333,Active    ,Jan 2008-,ca        ,Tijuana River                                     ,R         ,3B05762A  ,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Level,cLevel,pH,Turb,ChlFluor,Depth,cDepth"
298,tjr                                               ,tjrbrnut  ,Boca Rio                                ,32° 33' 33.70 N - 117° 7' 44.30 W,32.5593611,117.1289722,Active    ,Dec 2004-,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DO_N,DO_S_N,SALT_N,SCON_N,SIO4F,NO2F,NO3F"
307,tjr                                               ,tjrpewq   ,Pond Eleven                             ,32° 36' 3.54 N - 117° 06' 58.46 W,32.60098,117.11624,Inactive  ,Jul 2008 - Sept 2010,ca        ,Tijuana River                                     ,,,-8        ,1,6,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
342,tjr                                               ,tjrsbnut  ,South Bay                               ,32° 36' 3.60 N - 117° 6' 57.00 W,32.6010000,117.1158333,Active    ,Jan 2008 -,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DO_N,DO_S_N,SALT_N,SCON_N,SIO4F,NO2F,NO3F"
343,tjr                                               ,tjrpenut  ,Pond Eleven                             ,32° 36' 3.54 N - 117° 6' 58.46 W,32.60098,117.11624,Inactive  ,Jul 2008-Dec 2011,ca        ,Tijuana River                                     ,,,-8        ,2,6,P,"PO4F,NH4F,NO23F,CHLA_N,DIN"
297,wel                                               ,welsmnut  ,Skinner Mill                            ,43° 20' 40.96 N - 70° 32' 57.18 W,43.344711,70.549217,Active    ,Apr 2004-,me        ,Wells                                             ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,SIO4F,SALT_N"
241,wel                                               ,weldnwq   ,Drake Island Downstream                 ,43° 19' 44.04 N - 70° 33' 37.08 W,43.3289,70.5603,Inactive  ,Apr 1996-Dec 1997,me        ,Wells                                             ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
242,wel                                               ,welhtnut  ,Head of Tide                            ,43° 17' 54.05 N - 70° 35' 13.54 W,43.298347,70.587094,Active    ,May 2002-,me        ,Wells                                             ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,SIO4F,SALT_N,NO2F,NO3F"
243,wel                                               ,welhtwq   ,Head of Tide                            ,43° 17' 54.05 N - 70° 35' 13.54 W,43.298347,70.587094,Active    ,Apr 1995-,me        ,Wells                                             ,R         ,3B00F92C  ,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Level,cLevel,pH,Turb,Depth,cDepth"
244,wel                                               ,welinnut  ,Inlet                                   ,43° 19' 12.32 N - 70° 33' 48.39 W,43.320089,70.563442,Active    ,May 2002-,me        ,Wells                                             ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,SIO4F,SALT_N,NO3F,NO2F"
245,wel                                               ,welinwq   ,Inlet                                   ,43° 19' 12.32 N - 70° 33' 48.39 W,43.320089,70.563442,Active    ,May 1995-,me        ,Wells                                             ,R         ,3B04A2B8  ,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Level,cLevel,pH,Turb,ChlFluor,Depth,cDepth"
246,wel                                               ,wellfmet  ,Laudholm Farm                           ,43° 20' 14.64 N - 70° 32' 60.00 W,43.337375,70.549444,Active    ,Jan 2001-,me        ,Wells                                             ,R         ,3B024184  ,-5        ,0,0,P,"ATemp,RH,BP,WSpd,MaxWSpd,MaxWSpdT,Wdir,SDWDir,TotPAR,TotPrcp,CumPrcp"
247,wel                                               ,wellmnut  ,Little River Mouth                      ,43° 20' 24.55 N - 70° 32' 26.17 W,43.340153,70.540603,Active    ,May 2002-,me        ,Wells                                             ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,SIO4F,SALT_N,NO2F,NO3F"
248,wel                                               ,wellmwq   ,Little River Mouth                      ,43° 20' 24.55 N - 70° 32' 26.17 W,43.340153,70.540603,Active    ,Apr 2002-,me        ,Wells                                             ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
249,wel                                               ,welmlnut  ,Mile Road                               ,43° 18' 18.00 N - 70° 34' 35.04 W,43.305,70.5764,Inactive  ,May 2002-2003,me        ,Wells                                             ,,,-5        ,2,0,P,"PO4F,NH4F,NO2F,NO3F,NO23F,CHLA_N"
250,wel                                               ,welmlwq   ,Mile Road                               ,43° 18' 18.00 N - 70° 34' 35.04 W,43.305,70.5764,Inactive  ,Mar 2002-Dec 2003,me        ,Wells                                             ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
251,wel                                               ,welsmwq   ,Skinner Mill                            ,43° 20' 40.96 N - 70° 32' 57.18 W,43.344711,70.549217,Active    ,Apr 2004-,me        ,Wells                                             ,R         ,3B035008  ,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
252,wel                                               ,welupwq   ,Drake Island Upstream                   ,43° 19' 50.16 N - 70° 33' 25.92 W,43.3306,70.5572,Inactive  ,Apr 1996-Dec 1997,me        ,Wells                                             ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
253,wkb                                               ,wkbfrnut  ,Fish River                              ,30° 24' 58.32 N - 87° 49' 22.08 W,30.4162,87.8228,Active    ,Feb 2002-,al        ,Weeks Bay                                         ,,,-6        ,2,4,P,"PO4F,NH4F,NO2F,NO23F,CHLA_N,TDP,TSS,NO3F,DIN,DOP,PHEA,TFS,TVS,TIDE,DO_N,DO_S_N,PH_N,SALT_N,SCON_N,TDEP_N,TURB_N"
254,wkb                                               ,wkbfrwq   ,Fish River                              ,30° 24' 58.32 N - 87° 49' 22.08 W,30.4162,87.8228,Active    ,Oct 1995-,al        ,Weeks Bay                                         ,R         ,3B02B100  ,-6        ,1,4,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
255,wkb                                               ,wkbmbnut  ,Middle Bay                              ,30° 23' 45.96 N - 87° 50' 0.60 W,30.3961,87.8335,Active    ,Feb 2002-,al        ,Weeks Bay                                         ,,,-6        ,2,4,P,"PO4F,NH4F,NO2F,NO23F,CHLA_N,TDP,TSS,NO3F,DIN,DOP,PHEA,TFS,TVS,DO_N,DO_S_N,PH_N,SALT_N,SCON_N,TDEP_N,TIDE,TURB_N"
256,wkb                                               ,wkbmbwq   ,Middle Bay                              ,30° 23' 45.96 N - 87° 50' 0.60 W,30.3961,87.8335,Active    ,May 2003-,al        ,Weeks Bay                                         ,,,-6        ,1,4,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
257,wkb                                               ,wkbmrnut  ,Magnolia River                          ,30° 23' 24.00 N - 87° 49' 3.72 W,30.39,87.8177,Active    ,Feb 2002-,al        ,Weeks Bay                                         ,,,-6        ,2,4,P,"PO4F,NH4F,NO2F,NO23F,CHLA_N,TDP,TSS,NO3F,DIN,DOP,PHEA,TFS,TVS,DO_N,DO_S_N,PH_N,SALT_N,SCON_N,TDEP_N,TIDE,TURB_N"
258,wkb                                               ,wkbmrwq   ,Magnolia River                          ,30° 23' 24.00 N - 87° 49' 3.72 W,30.39,87.8177,Active    ,May 2003-,al        ,Weeks Bay                                         ,,,-6        ,1,4,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
259,wkb                                               ,wkbwbmet  ,Weeks Bay                               ,30° 24' 53.28 N - 87° 49' 33.60 W,30.4148,87.826,Inactive  ,Jan 2001-Jan 2008,al        ,Weeks Bay                                         ,,,-6        ,0,4,P,"ATemp,RH,BP,WSpd,MaxWSpd,MaxWSpdT,Wdir,TotPAR,TotPrcp,SDWDir"
260,wkb                                               ,wkbwbnut  ,Weeks Bay                               ,30° 22' 50.88 N - 87° 49' 55.20 W,30.3808,87.832,Active    ,Feb 2002-,al        ,Weeks Bay                                         ,,,-6        ,2,4,P,"PO4F,NH4F,NO2F,NO23F,CHLA_N,TDP,TSS,NO3F,DIN,DOP,PHEA,TFS,TVS,DO_N,DO_S_N,PH_N,SALT_N,SCON_N,TDEP_N,TIDE,TURB_N"
261,wkb                                               ,wkbwbwq   ,Weeks Bay                               ,30° 22' 50.88 N - 87° 49' 55.20 W,30.3808,87.832,Active    ,Oct 1995-,al        ,Weeks Bay                                         ,,,-6        ,1,4,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb"
262,wkb                                               ,wkbwsnut  ,Weather Station                         ,30° 24' 53.32 N - 87° 49' 33.60 W,30.41481,87.826,Inactive  ,Nov 2002-Dec 2004,al        ,Weeks Bay                                         ,,,-6        ,2,4,P,"PO4F,NH4F,NO2F,NO3F,NO23F,CHLA_N,DIN,DOP,PHEA,TDP,TFS,TIDE,TSS,TVS"
306,wkb                                               ,wkbshmet  ,Safe Harbor Met Station                 ,30° 25' 16.40 N - 87° 49' 42.50 W,30.4212,87.8285,Active    ,Jan 2008-,al        ,Weeks Bay                                         ,R         ,3B01A578  ,-6        ,0,4,P,"ATemp,RH,BP,WSpd,MaxWSpd,MaxWSpdT,Wdir,SDWDir,TotPAR,TotPrcp,CumPrcp"
263,wqb                                               ,wqbcbwq   ,Central Basin                           ,41° 33' 55.80 N - 70° 31' 15.96 W,41.5655,70.5211,Inactive  ,Oct 1995-Dec 1998,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
264,wqb                                               ,wqbchmet  ,Carriage House                          ,41° 34' 54.12 N - 70° 31' 30.36 W,41.5817,70.5251,Active    ,Jan 2002-,ma        ,Waquoit Bay                                       ,R         ,3B022462  ,-5        ,0,0,P,"ATemp,RH,BP,WSpd,MaxWSpd,MaxWSpdT,Wdir,SDWDir,TotPAR,TotPrcp,CumPrcp"
265,wqb                                               ,wqbcrnut  ,Childs River                            ,41° 34' 47.28 N - 70° 31' 51.24 W,41.5798,70.5309,Active    ,Jul 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DON,POC,PON,SALT_N,SCON_N,SIO4F,TDN,TN,TON,PHEA,PN,DO_N,DO_S_N,PH_N,TDEP_N,NO2F,NO3F"
266,wqb                                               ,wqbcrwq   ,Childs River                            ,41° 34' 47.28 N - 70° 31' 51.24 W,41.5798,70.5309,Active    ,May 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor"
267,wqb                                               ,wqbctwq   ,Adjacent to Central Basin               ,41° 33' 55.80 N - 70° 31' 15.96 W,41.5655,70.5211,Inactive  ,Sep 1998-Oct 1998,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
268,wqb                                               ,wqbmhnut  ,Menauhant                               ,41° 33' 9.36 N - 70° 32' 54.60 W,41.5526,70.5485,Active    ,Jul 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DON,POC,PON,SALT_N,SCON_N,SIO4F,TDN,TN,TON,PHEA,PN,DO_N,DO_S_N,PH_N,TDEP_N,NO2F,NO3F"
269,wqb                                               ,wqbmhwq   ,Menauhant                               ,41° 33' 9.36 N - 70° 32' 54.60 W,41.5526,70.5485,Active    ,Mar 2001-,ma        ,Waquoit Bay                                       ,R         ,3B030074  ,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor"
270,wqb                                               ,wqbmpnut  ,Metoxit Point                           ,41° 34' 8.04 N - 70° 31' 17.76 W,41.5689,70.5216,Active    ,Jul 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DON,POC,PON,SALT_N,SCON_N,SIO4F,TDN,TN,TON,PHEA,PN,DO_N,DO_S_N,PH_N,TDEP_N,NO2F,NO3F"
271,wqb                                               ,wqbmpwq   ,Metoxit Point                           ,41° 34' 8.04 N - 70° 31' 17.76 W,41.5689,70.5216,Active    ,Nov 1998-,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor"
272,wqb                                               ,wqbnbwq   ,North Basin                             ,41° 34' 43.68 N - 70° 31' 25.32 W,41.5788,70.5237,Inactive  ,Oct 1995-Dec 1997,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
273,wqb                                               ,wqbnswq   ,North Basin Surface                     ,41° 34' 43.68 N - 70° 31' 25.32 W,41.5788,70.5237,Inactive  ,Jul 1996-Jul 1996; Jul 1997-Dec 1997,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,pH,Turb"
274,wqb                                               ,wqbslnut  ,Sage Lot                                ,41° 33' 15.12 N - 70° 30' 30.20 W,41.5542,70.5084,Active    ,Jul 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,2,0,P,"PO4F,NH4F,NO23F,CHLA_N,DIN,DON,POC,PON,SALT_N,SCON_N,SIO4F,TDN,TN,TON,PHEA,PN,DO_N,DO_S_N,PH_N,TDEP_N,NO2F,NO3F"
275,wqb                                               ,wqbslwq   ,Sage Lot                                ,41° 33' 15.12 N - 70° 30' 30.20 W,41.5542,70.5084,Active    ,May 2002-,ma        ,Waquoit Bay                                       ,,,-5        ,1,0,P,"Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor"
